Similarity,Associated
0.3809,NO
1.0,YES
0.4039,NO
1.0,YES
0.1661,NO
0.0932,NO
0.0932,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4374,NO
0.0932,NO
0.4374,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4039,NO
1.0,YES
0.3531,NO
0.1513,NO
0.2036,NO
0.4413,NO
0.6139,NO
0.3384,NO
0.4413,NO
0.4224,NO
0.1513,NO
0.2216,NO
1.0,YES
0.2773,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.3889,NO
0.1876,NO
0.4343,NO
0.1513,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4413,NO
1.0,YES
0.4413,NO
0.1671,NO
0.3133,NO
0.1059,NO
0.6139,NO
0.3335,NO
0.1246,NO
0.1856,NO
0.1352,NO
0.0674,NO
1.0,YES
0.0936,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1352,NO
0.3335,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
0.2097,NO
0.3162,NO
1.0,YES
0.6673,YES
0.5116,YES
1.0,YES
0.3772,NO
0.1381,NO
0.9727,YES
0.7244,NO
1.0,YES
0.7244,NO
0.4151,NO
0.2885,NO
0.298,NO
0.1677,NO
0.5016,YES
0.1677,NO
0.6649,YES
0.1871,NO
0.6673,YES
0.7244,NO
0.4261,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.3044,NO
1.0,YES
0.3948,NO
0.3027,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2628,NO
1.0,YES
0.1629,NO
0.4151,NO
0.4246,NO
0.3377,NO
0.117,NO
0.5293,NO
0.0759,NO
0.537,NO
0.0268,NO
0.3948,NO
0.2628,NO
0.2628,NO
0.3602,NO
0.3693,NO
1.0,YES
0.2628,NO
1.0,YES
0.1537,NO
0.2231,NO
0.982,YES
1.0,YES
1.0,YES
0.982,YES
0.3708,NO
0.1537,NO
0.7369,YES
0.8778,NO
0.8193,YES
0.8778,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.2307,NO
1.0,YES
0.205,NO
1.0,YES
0.1608,NO
1.0,YES
0.8778,NO
0.7101,NO
0.8778,NO
0.7101,NO
0.982,YES
0.8778,NO
0.982,YES
0.1443,NO
0.3162,NO
1.0,YES
0.5126,NO
0.393,NO
1.0,YES
0.255,NO
0.1258,NO
0.8237,YES
0.6038,NO
1.0,YES
0.6038,NO
0.388,NO
0.2235,NO
0.1425,NO
0.0397,NO
0.4877,NO
0.0459,NO
0.6479,NO
0.1704,NO
0.6479,NO
0.6038,NO
0.3551,NO
0.6038,NO
0.3738,NO
1.0,YES
0.6038,NO
0.9109,YES
0.221,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.221,NO
0.5022,YES
0.4207,NO
0.6283,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.1067,NO
0.9773,YES
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.4207,NO
0.4207,NO
0.5265,NO
0.4207,NO
1.0,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.4952,NO
0.4952,NO
0.3796,NO
0.4952,NO
1.0,YES
1.0,YES
0.2487,NO
0.3547,NO
0.3111,NO
0.3547,NO
0.1169,NO
0.1013,NO
0.1366,NO
0.345,YES
0.3722,NO
1.0,YES
0.3642,NO
1.0,YES
0.4952,NO
0.3547,NO
0.3269,NO
0.3547,NO
0.3269,NO
0.4952,NO
0.3547,NO
0.4952,NO
0.1947,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3502,NO
0.1381,NO
0.9039,YES
0.4834,NO
1.0,YES
0.4834,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.1058,NO
0.7517,YES
0.1171,NO
0.7355,YES
0.1871,NO
1.0,YES
0.4834,NO
0.2843,NO
0.5872,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.2339,NO
0.2596,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2995,NO
0.2339,NO
0.8576,YES
0.6074,NO
0.9534,YES
0.6074,NO
0.2872,NO
0.2454,NO
0.2758,NO
0.063,NO
0.7517,YES
0.2339,NO
0.7355,YES
0.2339,NO
1.0,YES
0.6074,NO
0.6074,NO
0.5265,NO
0.6074,NO
1.0,YES
0.6074,NO
1.0,YES
0.162,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2995,NO
0.1337,NO
0.8237,YES
0.679,NO
1.0,YES
0.679,NO
0.388,NO
0.2193,NO
0.2758,NO
0.0672,NO
0.7517,YES
0.1237,NO
0.7355,YES
0.151,NO
1.0,YES
0.679,NO
0.3994,NO
0.679,NO
0.3738,NO
1.0,YES
0.679,NO
1.0,YES
0.1574,NO
0.3162,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.2655,NO
1.0,YES
0.1607,NO
0.438,NO
0.438,NO
0.438,NO
0.117,NO
0.7517,YES
0.1171,NO
0.7355,YES
0.1802,NO
1.0,YES
0.3725,NO
0.2655,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5482,NO
1.0,YES
0.1021,NO
0.2059,NO
0.6711,YES
1.0,YES
1.0,YES
0.6711,YES
0.201,NO
0.0897,NO
0.337,YES
0.6109,NO
0.4216,YES
0.3287,NO
0.125,NO
0.3152,NO
0.2833,NO
0.1985,NO
1.0,YES
0.1763,NO
1.0,YES
0.1449,NO
1.0,YES
0.6109,NO
0.6109,NO
0.5554,NO
0.6109,NO
0.6711,YES
0.6109,NO
0.6711,YES
0.1131,NO
0.2059,NO
0.744,YES
1.0,YES
1.0,YES
0.744,YES
0.2229,NO
0.1131,NO
0.4912,YES
0.4027,NO
0.505,YES
0.4027,NO
0.2096,NO
0.2493,NO
0.2833,NO
0.0655,NO
1.0,YES
0.1131,NO
1.0,YES
0.1146,NO
1.0,YES
0.4027,NO
0.457,NO
0.4726,NO
0.2464,NO
0.744,YES
0.4518,NO
0.744,YES
0.2552,NO
0.2552,NO
0.3451,NO
0.3776,NO
0.3776,NO
0.3888,NO
0.4239,NO
0.2552,NO
0.6008,NO
0.157,NO
0.3673,NO
0.2198,NO
1.0,YES
0.9658,YES
0.9975,YES
0.0788,NO
0.3776,NO
0.2552,NO
0.2843,NO
0.2552,NO
0.3776,NO
0.15,NO
0.1725,NO
0.2731,NO
0.2932,NO
0.3451,NO
0.272,NO
0.362,NO
1.0,YES
1.0,YES
0.2269,NO
0.2269,NO
0.1739,NO
0.2269,NO
1.0,YES
1.0,YES
0.1219,NO
0.1024,NO
0.2116,NO
0.1024,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.216,NO
1.0,YES
0.216,NO
1.0,YES
0.2269,NO
0.1688,NO
0.1196,NO
0.1194,NO
0.0773,NO
0.2269,NO
0.1437,NO
0.2269,NO
0.1105,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.2322,NO
0.1036,NO
0.3893,YES
0.3019,NO
0.487,YES
0.224,NO
0.369,NO
0.3563,NO
0.368,NO
0.0827,NO
1.0,YES
0.0718,NO
1.0,YES
0.1449,NO
1.0,YES
0.2887,NO
0.457,NO
0.4726,NO
0.2464,NO
0.7752,YES
0.4518,NO
0.7752,YES
1.0,YES
1.0,YES
0.3075,NO
0.3075,NO
0.2357,NO
0.3075,NO
1.0,YES
1.0,YES
0.1796,NO
0.2506,NO
0.1996,NO
0.2506,NO
0.0666,NO
0.1013,NO
0.1215,NO
0.316,YES
0.2311,NO
1.0,YES
0.2261,NO
1.0,YES
0.3075,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.3075,NO
0.2094,NO
0.3075,NO
0.2411,NO
0.2411,NO
0.1787,NO
0.3384,NO
0.2,NO
0.2268,NO
0.2472,NO
0.2411,NO
0.3504,NO
1.0,YES
0.2142,NO
1.0,YES
0.5436,NO
0.5436,NO
0.5436,NO
0.196,NO
0.3611,NO
0.2411,NO
0.2359,NO
0.2411,NO
0.0695,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1787,NO
0.6033,YES
0.1553,NO
1.0,YES
1.0,YES
0.2289,NO
0.2289,NO
0.1755,NO
0.2289,NO
1.0,YES
1.0,YES
0.1657,NO
0.2223,NO
0.1631,NO
0.2223,NO
0.2636,NO
0.257,NO
0.263,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
1.0,YES
0.2289,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.2289,NO
0.1431,NO
0.2289,NO
0.263,NO
0.3133,NO
0.4855,NO
0.6139,NO
0.3315,NO
0.4855,NO
0.4224,NO
0.263,NO
0.2211,NO
1.0,YES
0.3635,NO
1.0,YES
0.2134,NO
0.0441,NO
0.0441,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.263,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.2574,NO
