Similarity,Associated
0.3004,NO
0.6707,YES
0.1713,NO
0.5037,NO
0.5037,NO
0.5037,NO
0.1176,NO
0.4013,YES
0.1164,NO
0.516,YES
0.1673,NO
0.3831,YES
0.256,NO
0.3004,NO
0.5289,NO
0.242,NO
1.0,YES
0.4057,NO
1.0,YES
0.2798,NO
0.2411,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1358,NO
1.0,YES
0.4565,NO
1.0,YES
0.2572,NO
0.534,NO
0.3865,NO
0.3865,NO
0.2411,NO
0.4942,YES
0.2411,NO
0.6036,YES
0.304,NO
0.4542,YES
0.4825,NO
0.4825,NO
0.6069,NO
0.4825,NO
1.0,YES
0.578,NO
1.0,YES
0.1821,NO
0.1494,NO
0.728,YES
0.2882,YES
0.4498,YES
1.0,YES
0.3069,NO
0.1392,NO
1.0,YES
0.1464,NO
1.0,YES
0.1005,NO
0.3249,NO
0.2713,NO
0.2127,NO
0.1494,NO
0.2592,YES
0.1494,NO
0.5239,YES
0.1494,NO
0.5239,YES
0.2129,NO
0.2078,NO
0.4418,NO
0.1575,NO
1.0,YES
0.4951,NO
1.0,YES
0.2798,NO
0.1504,NO
1.0,YES
0.3611,YES
0.5636,YES
1.0,YES
0.3479,NO
0.1358,NO
1.0,YES
0.4462,NO
0.6707,YES
0.4462,NO
0.534,NO
0.3856,NO
0.216,NO
0.1176,NO
0.3442,YES
0.1199,NO
0.516,YES
0.1713,NO
0.4733,YES
0.2251,NO
0.3015,NO
0.5289,NO
0.242,NO
0.7322,YES
0.4462,NO
0.7322,YES
0.27,NO
0.0804,NO
0.4187,YES
0.7909,YES
1.0,YES
0.5022,YES
0.1673,NO
0.1881,NO
0.443,YES
0.2442,NO
0.199,YES
0.2093,NO
0.3575,NO
0.3575,NO
0.3575,NO
0.1493,NO
1.0,YES
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.3118,NO
0.5347,NO
0.4471,NO
0.1827,NO
0.443,YES
0.1602,NO
0.443,YES
0.2164,NO
0.1414,NO
0.5033,YES
0.6407,YES
1.0,YES
0.6382,YES
0.344,NO
0.1414,NO
1.0,YES
0.1373,NO
0.4751,YES
0.0926,NO
0.3031,NO
0.3522,NO
0.1612,NO
0.1567,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.2087,NO
0.462,NO
0.3583,NO
0.2229,NO
1.0,YES
0.2746,NO
1.0,YES
0.2897,NO
0.1362,NO
0.301,NO
0.2858,NO
0.2904,NO
0.301,NO
0.114,NO
0.0978,NO
0.301,NO
0.164,NO
0.1824,NO
0.1406,NO
0.7168,YES
0.7168,YES
0.7691,YES
0.1126,NO
0.1859,NO
0.1142,NO
0.2904,NO
0.0403,NO
0.2904,NO
0.1223,NO
0.2708,NO
0.2363,NO
0.1547,NO
0.301,NO
0.2436,NO
0.3371,NO
0.9589,YES
1.0,YES
0.2893,NO
0.2304,NO
0.1149,NO
0.2387,NO
1.0,YES
1.0,YES
0.1144,NO
0.181,NO
0.1893,NO
0.1551,NO
0.172,NO
0.3082,NO
0.0756,NO
0.6856,YES
0.2278,NO
1.0,YES
0.1045,NO
1.0,YES
0.1398,NO
0.1468,NO
0.1704,NO
0.2608,NO
0.1468,NO
0.2673,NO
0.1778,NO
0.1893,NO
0.27,NO
0.1474,NO
0.5033,YES
0.7909,YES
1.0,YES
0.6382,YES
0.344,NO
0.1474,NO
1.0,YES
0.1538,NO
0.4491,YES
0.0655,NO
0.3934,NO
0.3934,NO
0.3934,NO
0.1567,NO
0.737,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.3118,NO
0.5347,NO
0.4471,NO
0.2229,NO
1.0,YES
0.1932,NO
1.0,YES
0.9589,YES
1.0,YES
0.2893,NO
0.2044,NO
0.151,NO
0.295,NO
1.0,YES
1.0,YES
0.295,NO
0.0445,NO
0.295,NO
0.1216,NO
0.2938,NO
0.2938,NO
0.2938,NO
0.2814,YES
0.2278,NO
0.8716,YES
0.151,NO
0.7969,YES
0.151,NO
0.0628,NO
0.111,NO
0.1383,NO
0.1087,NO
0.295,NO
0.1778,NO
0.295,NO
0.3496,NO
0.2155,NO
0.2193,NO
0.5644,NO
0.31,NO
0.2707,NO
0.4164,NO
0.0485,NO
0.2193,NO
1.0,YES
0.4964,NO
1.0,YES
0.3551,NO
0.3824,NO
0.3551,NO
0.2155,NO
0.3984,NO
0.2155,NO
0.282,NO
0.2155,NO
0.3438,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.4758,NO
1.0,YES
0.2193,NO
0.9153,YES
1.0,YES
0.2331,NO
0.2304,NO
0.2061,NO
0.2004,NO
0.8057,YES
1.0,YES
0.1144,NO
0.158,NO
0.1546,NO
0.1199,NO
0.196,NO
0.3413,NO
0.2341,NO
1.0,YES
0.2061,NO
1.0,YES
0.2061,NO
1.0,YES
0.2061,NO
0.1769,NO
0.1388,NO
0.2015,NO
0.1388,NO
0.228,NO
0.1432,NO
0.1546,NO
0.3446,NO
0.2906,NO
0.2676,NO
0.5644,NO
0.31,NO
0.414,NO
0.3258,NO
0.3765,NO
0.414,NO
0.9462,YES
0.414,NO
0.4159,YES
0.3705,NO
0.3705,NO
0.3705,NO
0.1067,NO
0.36,NO
0.3765,NO
0.2698,NO
0.3765,NO
0.169,NO
1.0,YES
1.0,YES
0.6992,YES
1.0,YES
0.414,NO
0.3569,YES
0.414,NO
