Similarity,Associated
0.2525,NO
0.221,NO
0.5133,NO
0.0898,NO
0.4343,NO
0.2508,NO
0.4137,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2924,NO
1.0,YES
0.4137,NO
0.1709,NO
0.2059,NO
0.8266,YES
1.0,YES
1.0,YES
0.8266,YES
0.257,NO
0.1194,NO
0.4151,YES
0.5884,NO
0.5679,YES
0.5875,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.2264,NO
1.0,YES
0.1194,NO
1.0,YES
0.1473,NO
1.0,YES
0.5683,NO
0.6232,NO
0.6968,NO
0.5875,NO
0.5843,YES
0.6968,NO
0.8266,YES
0.2332,NO
0.1856,NO
0.6593,NO
0.4328,NO
0.3318,NO
0.6773,NO
0.2332,NO
0.2332,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.5133,NO
0.2332,NO
0.4343,NO
0.2508,NO
0.4328,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.366,NO
1.0,YES
0.4328,NO
0.1825,NO
0.1825,NO
0.6593,NO
0.6139,NO
0.2874,NO
0.6773,NO
0.1825,NO
0.0885,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.0677,NO
0.1437,NO
0.0918,NO
0.3249,NO
0.5133,NO
0.0898,NO
0.4343,NO
0.1564,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4095,NO
1.0,YES
0.4095,NO
0.2093,NO
0.1207,NO
0.6593,NO
0.6139,NO
0.3103,NO
0.6773,NO
0.2093,NO
0.2093,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.5133,NO
0.2093,NO
0.4343,NO
0.2508,NO
0.3103,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1509,NO
1.0,YES
0.3939,NO
0.1262,NO
0.1092,NO
0.6593,NO
0.6139,NO
0.2874,NO
0.6773,NO
0.1179,NO
0.1058,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.2453,NO
0.5133,NO
0.0898,NO
0.4343,NO
0.2508,NO
0.356,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1753,NO
1.0,YES
0.3939,NO
0.2069,NO
0.3044,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.2194,NO
1.0,YES
0.7244,NO
1.0,YES
0.7244,NO
0.441,NO
0.441,NO
0.441,NO
0.2557,NO
0.7517,YES
0.2194,NO
0.7355,YES
0.4826,NO
1.0,YES
0.7244,NO
0.7244,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.3044,NO
0.8095,YES
0.2646,NO
0.3646,NO
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.5079,NO
1.0,YES
0.5079,NO
0.0231,NO
0.4246,NO
0.2754,NO
0.1957,NO
0.6811,NO
0.0739,NO
0.6811,NO
0.0495,NO
0.4971,NO
0.5079,NO
0.5079,NO
0.533,NO
0.5079,NO
0.8926,YES
0.6436,NO
1.0,YES
0.1709,NO
0.2059,NO
0.982,YES
1.0,YES
1.0,YES
0.982,YES
0.2941,NO
0.1537,NO
0.7369,YES
0.8778,NO
0.8193,YES
0.8778,NO
0.445,NO
0.4298,NO
0.445,NO
0.1537,NO
1.0,YES
0.1537,NO
1.0,YES
0.1573,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.8778,NO
0.8593,YES
0.8778,NO
0.982,YES
0.1585,NO
0.002,NO
1.0,YES
0.0204,NO
0.1992,NO
1.0,YES
0.2984,NO
0.1215,NO
1.0,YES
0.6038,NO
1.0,YES
0.6038,NO
0.0049,NO
0.1108,NO
0.3473,NO
0.0219,NO
0.3363,NO
0.0402,NO
0.6151,NO
0.0589,NO
0.3164,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.6038,NO
1.0,YES
0.6038,NO
1.0,YES
0.2091,NO
0.2956,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3191,NO
0.2091,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.166,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.2091,NO
1.0,YES
0.2091,NO
1.0,YES
0.2091,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.4057,NO
0.2369,NO
0.2369,NO
0.4057,NO
1.0,YES
1.0,YES
0.348,NO
0.3547,NO
0.3868,NO
0.3547,NO
0.6218,NO
0.6005,NO
0.6218,NO
1.0,YES
0.2315,NO
1.0,YES
0.2369,NO
1.0,YES
0.2094,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.4057,NO
0.3547,NO
0.4057,NO
0.1947,NO
0.2752,NO
1.0,YES
0.571,YES
0.4378,YES
1.0,YES
0.3709,NO
0.1215,NO
1.0,YES
0.2266,NO
1.0,YES
0.1513,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.1612,NO
0.4785,YES
0.1171,NO
0.6151,YES
0.506,NO
0.571,YES
0.2502,NO
0.2401,NO
0.481,NO
0.3738,NO
1.0,YES
0.5975,NO
1.0,YES
0.2339,NO
0.1639,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2995,NO
0.2339,NO
1.0,YES
0.7974,NO
1.0,YES
0.7974,NO
0.2021,NO
0.367,NO
0.3473,NO
0.2339,NO
0.7517,YES
0.2339,NO
0.7355,YES
0.506,NO
1.0,YES
0.7974,NO
0.7974,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.162,NO
0.1711,NO
1.0,YES
0.5515,YES
0.4228,YES
1.0,YES
0.3986,NO
0.1237,NO
1.0,YES
0.1127,NO
1.0,YES
0.1258,NO
0.1692,NO
0.2834,NO
0.2803,NO
0.2557,NO
0.4145,YES
0.1237,NO
0.6649,YES
0.3187,NO
0.5515,YES
0.2082,NO
0.1827,NO
0.6965,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1574,NO
0.3044,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.4433,NO
1.0,YES
0.4433,NO
0.438,NO
0.438,NO
0.438,NO
0.2557,NO
0.7517,YES
0.0739,NO
0.7355,YES
0.2429,NO
1.0,YES
0.4433,NO
0.4433,NO
0.6965,NO
0.4433,NO
1.0,YES
0.6789,NO
1.0,YES
0.1709,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1238,NO
0.5022,YES
0.4755,NO
0.6283,YES
0.4755,NO
0.2021,NO
0.3152,NO
0.2833,NO
0.0827,NO
1.0,YES
0.1238,NO
1.0,YES
0.1449,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.4755,NO
0.7068,YES
0.4619,NO
1.0,YES
0.1352,NO
0.1694,NO
0.744,YES
0.8229,YES
0.8229,YES
0.744,YES
0.2238,NO
0.1131,NO
0.5615,YES
0.3871,NO
0.5679,YES
0.2466,NO
0.1503,NO
0.2493,NO
0.2331,NO
0.1489,NO
1.0,YES
0.1131,NO
1.0,YES
0.1786,NO
1.0,YES
0.3739,NO
0.41,NO
0.4584,NO
0.246,NO
0.5615,YES
0.4584,NO
0.744,YES
0.2581,NO
0.3926,NO
0.3143,NO
0.3776,NO
0.3776,NO
0.3143,NO
0.4239,NO
0.2552,NO
0.6008,NO
0.3073,NO
0.3143,NO
0.3073,NO
1.0,YES
0.9658,YES
1.0,YES
0.2552,NO
0.4495,NO
0.2552,NO
0.3169,NO
0.2552,NO
0.3776,NO
0.2128,NO
0.2128,NO
0.2128,NO
0.3073,NO
0.3143,NO
0.2128,NO
0.2748,NO
1.0,YES
1.0,YES
0.2452,NO
0.2269,NO
0.1739,NO
0.2269,NO
1.0,YES
0.4171,YES
0.2116,NO
0.3252,NO
0.1707,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.1705,NO
0.4171,YES
0.1668,NO
0.8571,YES
0.2269,NO
0.1688,NO
0.1936,NO
0.1474,NO
0.3252,NO
0.2116,NO
0.1441,NO
0.2269,NO
0.1584,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.0554,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.1539,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0856,NO
1.0,YES
0.0871,NO
0.927,YES
0.1343,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.334,NO
0.0994,NO
0.056,NO
0.334,NO
1.0,YES
1.0,YES
0.1796,NO
0.2506,NO
0.334,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3489,NO
1.0,YES
0.1085,NO
1.0,YES
0.0469,NO
1.0,YES
0.0575,NO
0.1688,NO
0.1492,NO
0.1607,NO
0.2506,NO
0.334,NO
0.1818,NO
0.2094,NO
0.267,NO
0.229,NO
0.6593,NO
0.6139,NO
0.2874,NO
0.6773,NO
0.2831,NO
0.2831,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.564,NO
0.5447,NO
0.564,NO
0.2411,NO
0.5133,NO
0.2831,NO
0.4343,NO
0.2831,NO
0.2845,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.175,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2452,NO
0.1149,NO
0.1355,NO
0.0942,NO
1.0,YES
1.0,YES
0.1657,NO
0.0433,NO
0.0898,NO
0.0637,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.2282,NO
1.0,YES
0.1509,NO
1.0,YES
0.2282,NO
0.1688,NO
0.1001,NO
0.0595,NO
0.0335,NO
0.1475,NO
0.0536,NO
0.0942,NO
0.1671,NO
0.1715,NO
0.6593,NO
0.3895,NO
0.2874,NO
0.6773,NO
0.1852,NO
0.1058,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.3249,NO
0.5133,NO
0.0568,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.3939,NO
