Similarity,Associated
0.1058,NO
0.4095,NO
1.0,YES
0.551,NO
1.0,YES
0.1626,NO
0.1861,NO
0.1733,NO
0.1825,NO
0.3996,NO
0.0885,NO
0.3382,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.3531,NO
0.2057,NO
0.2036,NO
0.1951,NO
0.6139,NO
0.3369,NO
0.1951,NO
0.4224,NO
0.1513,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.1236,NO
0.2391,NO
0.1556,NO
0.1292,NO
0.5133,NO
0.1513,NO
0.4343,NO
0.2253,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2054,NO
0.2057,NO
0.3133,NO
0.0814,NO
0.6139,NO
0.3369,NO
0.1082,NO
0.4224,NO
0.1058,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.1812,NO
0.5133,NO
0.0775,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2054,NO
0.2194,NO
0.3233,NO
1.0,YES
0.6673,YES
0.6673,YES
1.0,YES
0.3772,NO
0.2194,NO
1.0,YES
0.1242,NO
1.0,YES
0.1629,NO
0.4151,NO
0.367,NO
0.3188,NO
0.1677,NO
0.5205,YES
0.2194,NO
0.6673,YES
0.506,NO
0.6673,YES
0.2695,NO
0.2365,NO
0.6965,NO
0.3693,NO
1.0,YES
0.5796,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
0.3948,NO
0.3948,NO
1.0,YES
0.3772,NO
0.0879,NO
1.0,YES
0.2628,NO
1.0,YES
0.2628,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.0561,NO
0.5205,NO
0.0508,NO
0.537,NO
0.2054,NO
0.3948,NO
0.2695,NO
0.2365,NO
0.5719,NO
0.3693,NO
1.0,YES
0.2628,NO
0.7136,YES
0.1805,NO
0.2444,NO
0.7876,YES
1.0,YES
1.0,YES
0.8593,YES
0.3708,NO
0.1312,NO
0.982,YES
0.8445,NO
0.8593,YES
0.8445,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.0926,NO
1.0,YES
0.0718,NO
1.0,YES
0.3365,NO
0.982,YES
0.8445,NO
0.8445,NO
0.8778,NO
0.8778,NO
0.8593,YES
0.8778,NO
0.982,YES
0.1443,NO
0.3162,NO
1.0,YES
0.5126,NO
0.5126,NO
0.9109,YES
0.2718,NO
0.1215,NO
0.8237,YES
0.439,NO
1.0,YES
0.439,NO
0.0178,NO
0.2235,NO
0.3163,NO
0.0397,NO
0.3853,NO
0.0297,NO
0.6151,NO
0.1704,NO
0.5126,NO
0.439,NO
0.3927,NO
0.6038,NO
0.6038,NO
1.0,YES
0.6038,NO
0.9109,YES
0.2091,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.2091,NO
1.0,YES
0.4207,NO
0.6283,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.0827,NO
1.0,YES
0.2009,NO
1.0,YES
0.2091,NO
1.0,YES
0.4207,NO
0.3338,NO
0.3283,NO
0.4207,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3187,NO
0.4952,NO
0.4952,NO
0.3391,NO
1.0,YES
1.0,YES
0.4952,NO
0.4076,NO
0.3187,NO
0.4076,NO
0.6218,NO
0.6005,NO
0.6218,NO
0.345,YES
0.3722,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
0.4076,NO
0.3269,NO
0.3269,NO
0.4076,NO
0.35,NO
0.4076,NO
0.4952,NO
0.2097,NO
0.3233,NO
1.0,YES
0.571,YES
0.571,YES
1.0,YES
0.3772,NO
0.1215,NO
1.0,YES
0.2684,NO
1.0,YES
0.2684,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.0764,NO
0.5205,YES
0.0668,NO
0.6151,YES
0.2776,NO
0.571,YES
0.2831,NO
0.2843,NO
0.6965,NO
0.4834,NO
1.0,YES
0.5796,NO
1.0,YES
0.2339,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.2339,NO
1.0,YES
0.3417,NO
1.0,YES
0.3417,NO
0.4322,NO
0.4246,NO
0.3659,NO
0.0816,NO
0.7517,YES
0.2247,NO
1.0,YES
0.2963,NO
1.0,YES
0.3725,NO
0.3057,NO
0.6965,NO
0.3552,NO
1.0,YES
0.5796,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.1337,NO
1.0,YES
0.5224,NO
1.0,YES
0.5224,NO
0.4151,NO
0.367,NO
0.2803,NO
0.0877,NO
0.7517,YES
0.0507,NO
1.0,YES
0.3187,NO
1.0,YES
0.5224,NO
0.4673,NO
0.6965,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.2655,NO
1.0,YES
0.2655,NO
0.438,NO
0.438,NO
0.438,NO
0.1393,NO
0.7517,YES
0.0739,NO
1.0,YES
0.506,NO
1.0,YES
0.3725,NO
0.2469,NO
0.6965,NO
0.3422,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.1923,NO
0.412,YES
0.9338,YES
1.0,YES
0.4595,YES
0.257,NO
0.1238,NO
0.6711,YES
0.2304,NO
0.5679,YES
0.2304,NO
0.4862,NO
0.4696,NO
0.4862,NO
0.1483,NO
1.0,YES
0.1238,NO
1.0,YES
0.1449,NO
0.7519,YES
0.25,NO
0.3338,NO
0.2561,NO
0.2464,NO
0.4743,YES
0.4518,NO
0.6711,YES
0.1352,NO
0.1694,NO
0.412,YES
0.8229,YES
0.8229,YES
0.5094,YES
0.2229,NO
0.1131,NO
0.744,YES
0.4584,NO
0.5679,YES
0.4584,NO
0.1397,NO
0.2493,NO
0.2331,NO
0.0655,NO
1.0,YES
0.1086,NO
1.0,YES
0.1786,NO
0.7957,YES
0.4584,NO
0.41,NO
0.4584,NO
0.4027,NO
0.5259,YES
0.4584,NO
0.744,YES
0.2552,NO
0.3926,NO
0.3143,NO
0.3451,NO
0.3451,NO
0.4344,NO
0.4239,NO
0.2552,NO
0.3725,NO
0.2128,NO
0.4344,NO
0.2128,NO
1.0,YES
0.9658,YES
1.0,YES
0.243,NO
0.3097,NO
0.2452,NO
0.3451,NO
0.3543,NO
0.3451,NO
0.2128,NO
0.2552,NO
0.2128,NO
0.2932,NO
0.4344,NO
0.2128,NO
0.6577,NO
1.0,YES
1.0,YES
0.0936,NO
0.216,NO
0.216,NO
0.1244,NO
1.0,YES
0.4171,YES
0.0767,NO
0.3252,NO
0.1175,NO
0.3252,NO
0.2981,NO
0.2981,NO
0.2981,NO
1.0,YES
0.216,NO
0.4171,YES
0.216,NO
0.8571,YES
0.216,NO
0.3252,NO
0.1936,NO
0.1184,NO
0.3252,NO
0.0531,NO
0.3252,NO
0.0767,NO
0.1709,NO
0.2059,NO
0.425,YES
1.0,YES
1.0,YES
0.5308,YES
0.257,NO
0.1036,NO
0.7752,YES
0.1552,NO
0.487,YES
0.224,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0827,NO
1.0,YES
0.0718,NO
1.0,YES
0.1697,NO
1.0,YES
0.2887,NO
0.3338,NO
0.2743,NO
0.2039,NO
0.5479,YES
0.3739,NO
0.7752,YES
1.0,YES
1.0,YES
0.1983,NO
0.1969,NO
0.2137,NO
0.1605,NO
1.0,YES
1.0,YES
0.1605,NO
0.2506,NO
0.1605,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3489,NO
1.0,YES
0.2088,NO
1.0,YES
0.2137,NO
1.0,YES
0.1286,NO
0.2506,NO
0.1492,NO
0.2094,NO
0.2506,NO
0.1605,NO
0.2506,NO
0.2295,NO
0.2411,NO
0.2411,NO
0.1787,NO
0.6139,NO
0.3369,NO
0.2268,NO
0.2472,NO
0.2411,NO
0.1787,NO
1.0,YES
0.2166,NO
1.0,YES
0.564,NO
0.5447,NO
0.564,NO
0.1685,NO
0.1674,NO
0.2316,NO
0.1949,NO
0.2508,NO
0.2845,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1787,NO
1.0,YES
0.371,NO
1.0,YES
1.0,YES
0.2009,NO
0.1294,NO
0.1294,NO
0.0201,NO
1.0,YES
1.0,YES
0.0489,NO
0.2223,NO
0.0875,NO
0.2223,NO
0.037,NO
0.1558,NO
0.0385,NO
1.0,YES
0.1294,NO
1.0,YES
0.1294,NO
1.0,YES
0.0778,NO
0.2223,NO
0.1324,NO
0.1102,NO
0.2223,NO
0.0571,NO
0.2223,NO
0.0246,NO
0.2677,NO
0.2677,NO
0.4855,NO
0.2598,NO
0.2598,NO
0.4855,NO
0.2677,NO
0.1058,NO
0.2598,NO
1.0,YES
0.3635,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.2203,NO
0.0679,NO
0.2598,NO
0.2508,NO
0.2598,NO
1.0,YES
0.5954,YES
0.3643,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
