Similarity,Associated
0.4029,NO
0.2405,NO
0.4218,NO
0.2831,NO
0.1133,NO
0.3877,NO
0.694,YES
0.3877,NO
1.0,YES
0.4316,NO
0.4316,NO
0.4316,NO
0.0991,NO
0.2405,NO
0.188,NO
0.2405,NO
0.1299,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.3877,NO
1.0,YES
0.3347,NO
0.32,NO
0.1027,NO
0.3271,NO
0.4156,NO
0.3069,NO
0.3263,NO
0.1411,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
0.4983,YES
0.3104,NO
0.1278,NO
0.0537,NO
0.3282,NO
0.4156,NO
0.318,NO
0.3844,NO
0.1005,NO
0.4378,NO
0.7294,YES
1.0,YES
1.0,YES
0.7294,YES
0.3271,NO
1.0,YES
0.2696,NO
0.2762,NO
0.2636,NO
0.4809,NO
0.4809,NO
0.3827,NO
0.4809,NO
0.2831,NO
0.1787,NO
0.4753,NO
0.8511,YES
0.4964,NO
1.0,YES
0.3104,NO
0.1694,NO
0.1078,NO
0.2091,NO
0.4809,NO
0.2383,NO
0.3844,NO
0.1539,NO
0.4809,NO
1.0,YES
1.0,YES
1.0,YES
0.8995,YES
0.4809,NO
1.0,YES
0.4809,NO
0.32,NO
0.2562,NO
0.3649,NO
0.3649,NO
0.3069,NO
0.3649,NO
0.2071,NO
0.2562,NO
0.2254,NO
1.0,YES
0.2887,NO
0.7316,YES
0.282,NO
0.3435,NO
0.3435,NO
0.3282,NO
0.3649,NO
0.318,NO
0.263,NO
0.2562,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3649,NO
1.0,YES
0.3649,NO
0.3133,NO
0.2734,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.3898,NO
0.1854,NO
1.0,YES
0.2509,NO
1.0,YES
0.1713,NO
0.4413,NO
0.3885,NO
0.3885,NO
0.1567,NO
1.0,YES
0.2471,NO
0.6036,YES
0.2017,NO
1.0,YES
0.2703,NO
0.462,NO
0.5358,NO
0.2338,NO
1.0,YES
0.5358,NO
1.0,YES
0.2293,NO
0.1382,NO
0.9027,YES
0.6395,NO
0.2918,NO
0.7629,YES
0.3518,NO
0.12,NO
1.0,YES
0.2942,NO
0.7318,YES
0.1547,NO
0.4524,NO
0.474,NO
0.0331,NO
0.1121,NO
0.6395,NO
0.1238,NO
0.509,NO
0.1807,NO
0.6395,NO
0.2256,NO
0.3547,NO
0.3796,NO
0.1711,NO
0.9027,YES
0.4918,NO
1.0,YES
0.27,NO
0.2544,NO
0.6693,YES
1.0,YES
1.0,YES
0.6693,YES
0.3189,NO
0.1725,NO
0.6062,YES
0.1442,NO
0.5764,YES
0.2022,NO
0.4651,NO
0.4651,NO
0.4651,NO
0.1349,NO
1.0,YES
0.2299,NO
1.0,YES
0.1485,NO
1.0,YES
0.1371,NO
0.5347,NO
0.325,NO
0.1856,NO
0.6693,YES
0.4382,NO
0.6693,YES
0.2442,NO
0.1504,NO
1.0,YES
0.44,NO
0.2459,NO
0.6838,YES
0.1514,NO
0.1242,NO
1.0,YES
0.3773,NO
1.0,YES
0.1363,NO
0.2554,NO
0.3005,NO
0.1542,NO
0.1238,NO
0.44,NO
0.12,NO
0.516,NO
0.0929,NO
0.44,NO
0.2585,NO
0.3773,NO
0.5289,NO
0.1822,NO
0.7795,YES
0.3979,NO
1.0,YES
0.27,NO
0.1186,NO
0.4187,YES
1.0,YES
1.0,YES
0.2909,YES
0.2784,NO
0.0804,NO
0.2236,YES
0.1268,NO
0.1869,YES
0.2022,NO
0.2728,NO
0.3376,NO
0.3002,NO
0.045,NO
1.0,YES
0.1072,NO
0.796,YES
0.1387,NO
1.0,YES
0.1827,NO
0.5347,NO
0.1827,NO
0.1856,NO
0.2813,YES
0.4382,NO
0.3189,YES
1.0,YES
0.6145,YES
0.2796,NO
0.2044,NO
0.1676,NO
0.275,NO
1.0,YES
1.0,YES
0.2796,NO
0.2151,NO
0.2796,NO
0.2808,NO
0.4028,NO
0.4028,NO
0.4028,NO
1.0,YES
0.1676,NO
0.8716,YES
0.1676,NO
0.568,YES
0.1676,NO
0.2808,NO
0.2808,NO
0.2808,NO
0.2273,NO
0.2796,NO
0.2808,NO
0.2437,NO
0.3133,NO
0.1504,NO
1.0,YES
0.5502,YES
0.3075,YES
1.0,YES
0.3294,NO
0.1358,NO
1.0,YES
0.201,NO
1.0,YES
0.1448,NO
0.3732,NO
0.42,NO
0.42,NO
0.1911,NO
0.5502,YES
0.1767,NO
0.516,YES
0.308,NO
0.5502,YES
0.2407,NO
0.2926,NO
0.6069,NO
0.2338,NO
1.0,YES
0.5104,NO
1.0,YES
0.3011,NO
0.2465,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.344,NO
0.2411,NO
1.0,YES
0.3769,NO
1.0,YES
0.1702,NO
0.4524,NO
0.474,NO
0.3247,NO
0.2411,NO
1.0,YES
0.2229,NO
0.6036,YES
0.308,NO
1.0,YES
0.2815,NO
0.462,NO
0.558,NO
0.1783,NO
1.0,YES
0.558,NO
1.0,YES
0.3009,NO
0.1504,NO
1.0,YES
0.4498,YES
0.2514,YES
1.0,YES
0.2287,NO
0.1845,NO
1.0,YES
0.1531,NO
1.0,YES
0.1069,NO
0.2942,NO
0.3727,NO
0.2127,NO
0.1845,NO
0.4498,YES
0.1608,NO
0.516,YES
0.1535,NO
0.4498,YES
0.1984,NO
0.2918,NO
0.6069,NO
0.1422,NO
1.0,YES
0.3106,NO
1.0,YES
0.3009,NO
0.1504,NO
1.0,YES
0.5636,YES
0.315,YES
1.0,YES
0.2854,NO
0.1263,NO
1.0,YES
0.1741,NO
1.0,YES
0.1347,NO
0.3846,NO
0.4029,NO
0.3489,NO
0.1911,NO
0.5636,YES
0.1767,NO
0.516,YES
0.308,NO
0.5636,YES
0.2239,NO
0.3015,NO
0.6069,NO
0.2175,NO
1.0,YES
0.475,NO
1.0,YES
0.27,NO
0.1881,NO
0.443,YES
1.0,YES
1.0,YES
0.443,YES
0.2784,NO
0.1512,NO
0.2316,YES
0.2442,NO
0.199,YES
0.3519,NO
0.1343,NO
0.3376,NO
0.1762,NO
0.1512,NO
1.0,YES
0.17,NO
0.796,YES
0.1387,NO
1.0,YES
0.3519,NO
0.5347,NO
0.3519,NO
0.1856,NO
0.443,YES
0.4382,NO
0.443,YES
0.3011,NO
0.0935,NO
1.0,YES
1.0,YES
0.6695,YES
1.0,YES
0.344,NO
0.0634,NO
0.5227,YES
0.3984,NO
0.4491,YES
0.1702,NO
0.3031,NO
0.3522,NO
0.118,NO
0.1567,NO
1.0,YES
0.154,NO
0.6493,YES
0.0985,NO
1.0,YES
0.2729,NO
0.462,NO
0.4856,NO
0.1487,NO
1.0,YES
0.4444,NO
1.0,YES
0.3471,NO
0.1943,NO
0.2636,NO
0.3716,NO
0.2437,NO
0.4627,NO
0.4356,NO
0.1963,NO
0.2784,NO
0.2736,NO
0.2417,NO
0.0577,NO
1.0,YES
1.0,YES
1.0,YES
0.1963,NO
0.386,NO
0.1756,NO
0.2564,NO
0.2378,NO
0.2533,NO
0.1636,NO
0.3202,NO
0.1636,NO
0.1636,NO
0.2813,NO
0.1636,NO
0.4702,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1921,NO
0.2004,NO
1.0,YES
1.0,YES
0.1251,NO
0.181,NO
0.1276,NO
0.2608,NO
0.2127,NO
0.3413,NO
0.2592,NO
1.0,YES
0.1036,NO
0.904,YES
0.1921,NO
1.0,YES
0.1513,NO
0.2608,NO
0.2608,NO
0.2608,NO
0.1354,NO
0.228,NO
0.2608,NO
0.1893,NO
0.27,NO
0.1526,NO
0.6207,YES
1.0,YES
1.0,YES
0.6207,YES
0.3189,NO
0.1035,NO
0.3775,YES
0.15,NO
0.3713,YES
0.2022,NO
0.1881,NO
0.42,NO
0.1762,NO
0.0994,NO
1.0,YES
0.1393,NO
1.0,YES
0.1387,NO
1.0,YES
0.1371,NO
0.5347,NO
0.3014,NO
0.1856,NO
0.6207,YES
0.4382,NO
0.6207,YES
1.0,YES
1.0,YES
0.3151,NO
0.275,NO
0.2043,NO
0.295,NO
1.0,YES
1.0,YES
0.2011,NO
0.1725,NO
0.2011,NO
0.2321,NO
0.2938,NO
0.3413,NO
0.3062,NO
1.0,YES
0.275,NO
0.8716,YES
0.2043,NO
1.0,YES
0.275,NO
0.2321,NO
0.2321,NO
0.2321,NO
0.1823,NO
0.275,NO
0.2321,NO
0.275,NO
0.2425,NO
0.2155,NO
0.2269,NO
0.2269,NO
0.1268,NO
0.2269,NO
0.2425,NO
0.2425,NO
0.1923,NO
0.3773,YES
0.1528,NO
0.5249,YES
0.3551,NO
0.3551,NO
0.3551,NO
0.2425,NO
0.2269,NO
0.2114,NO
0.137,NO
0.2155,NO
0.2269,NO
0.5249,YES
0.5249,YES
0.5249,YES
0.2854,YES
0.2269,NO
0.5249,YES
0.2269,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.2061,NO
0.2067,NO
1.0,YES
1.0,YES
0.1251,NO
0.158,NO
0.1276,NO
0.1216,NO
0.196,NO
0.3413,NO
0.0756,NO
1.0,YES
0.2067,NO
0.8716,YES
0.2061,NO
1.0,YES
0.2067,NO
0.1769,NO
0.2289,NO
0.1522,NO
0.1087,NO
0.2067,NO
0.0919,NO
0.2067,NO
0.3765,NO
0.3765,NO
0.2676,NO
0.2817,NO
0.2698,NO
0.2261,NO
0.3765,NO
0.2932,NO
0.2676,NO
0.4852,YES
0.2445,NO
0.6992,YES
0.3705,NO
0.3705,NO
0.3705,NO
0.2932,NO
0.2698,NO
0.3404,NO
0.2698,NO
0.2932,NO
0.2698,NO
0.6992,YES
0.6992,YES
0.6992,YES
0.3631,YES
0.2676,NO
0.6992,YES
0.2676,NO
