Similarity,Associated
0.1016,NO
0.444,NO
1.0,YES
0.4095,NO
1.0,YES
0.1567,NO
0.1756,NO
0.1004,NO
0.1825,NO
0.5133,NO
0.1825,NO
0.2485,NO
0.1709,NO
0.3295,NO
0.8156,YES
1.0,YES
1.0,YES
0.7875,YES
0.4095,NO
1.0,YES
0.4095,NO
0.2093,NO
0.3133,NO
0.3095,NO
0.6139,NO
0.3369,NO
0.3464,NO
0.2687,NO
0.2093,NO
0.2637,NO
1.0,YES
0.3095,NO
1.0,YES
0.2641,NO
0.2866,NO
0.2866,NO
0.2093,NO
0.4176,NO
0.2093,NO
0.1949,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.3095,NO
1.0,YES
0.3095,NO
0.1671,NO
0.3133,NO
0.17,NO
0.6139,NO
0.3369,NO
0.3464,NO
0.2687,NO
0.1016,NO
0.1951,NO
1.0,YES
0.31,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.1812,NO
0.4176,NO
0.1812,NO
0.228,NO
0.1867,NO
0.2752,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2322,NO
1.0,YES
0.1816,NO
0.2216,NO
0.3044,NO
1.0,YES
0.4964,YES
0.5116,YES
1.0,YES
0.2257,NO
0.2018,NO
1.0,YES
0.7244,NO
1.0,YES
0.7244,NO
0.4322,NO
0.441,NO
0.441,NO
0.2557,NO
0.6673,YES
0.2194,NO
0.5248,YES
0.4826,NO
0.4892,YES
0.4243,NO
0.7244,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.2094,NO
1.0,YES
0.2937,NO
0.3027,NO
1.0,YES
0.2457,NO
0.134,NO
0.9727,YES
0.5079,NO
1.0,YES
0.5079,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.3948,NO
0.0722,NO
0.537,NO
0.3122,NO
0.3889,NO
0.2975,NO
0.5079,NO
0.5079,NO
0.3693,NO
0.8926,YES
0.5079,NO
1.0,YES
0.1762,NO
0.2418,NO
0.8399,YES
1.0,YES
1.0,YES
0.982,YES
0.2941,NO
0.1537,NO
0.817,YES
0.5997,NO
0.982,YES
0.6271,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1537,NO
1.0,YES
0.1537,NO
1.0,YES
0.4898,NO
1.0,YES
0.6271,NO
0.6351,NO
0.6455,NO
0.6271,NO
0.7728,YES
0.4708,NO
0.8399,YES
0.1147,NO
0.2596,NO
0.7986,YES
0.16,NO
0.1984,NO
1.0,YES
0.2276,NO
0.1381,NO
1.0,YES
0.6038,NO
1.0,YES
0.6038,NO
0.388,NO
0.2454,NO
0.1425,NO
0.2042,NO
0.3099,NO
0.0106,NO
0.6151,NO
0.1871,NO
0.199,NO
0.3536,NO
0.6038,NO
0.6038,NO
0.3314,NO
1.0,YES
0.6038,NO
1.0,YES
0.2091,NO
0.174,NO
0.3365,YES
1.0,YES
0.8452,YES
0.6136,YES
0.2091,NO
0.2091,NO
0.433,YES
0.1592,NO
0.6136,YES
0.166,NO
0.1281,NO
0.3152,NO
0.1692,NO
0.2091,NO
1.0,YES
0.2091,NO
1.0,YES
0.3061,NO
1.0,YES
0.1592,NO
0.3862,NO
0.4726,NO
0.2464,NO
0.4337,YES
0.2834,NO
0.3595,YES
1.0,YES
1.0,YES
0.3988,NO
0.2094,NO
0.2094,NO
0.3748,NO
1.0,YES
1.0,YES
0.3517,NO
0.3269,NO
0.3988,NO
0.3269,NO
0.152,NO
0.1013,NO
0.1215,NO
1.0,YES
0.2094,NO
1.0,YES
0.2094,NO
1.0,YES
0.1259,NO
0.3269,NO
0.3269,NO
0.2459,NO
0.3269,NO
0.4057,NO
0.3269,NO
0.4057,NO
0.2216,NO
0.3044,NO
1.0,YES
0.4247,YES
0.4378,YES
1.0,YES
0.2276,NO
0.1381,NO
1.0,YES
0.0462,NO
1.0,YES
0.1629,NO
0.4322,NO
0.3991,NO
0.4122,NO
0.1612,NO
0.571,YES
0.0642,NO
0.6151,YES
0.2848,NO
0.3889,YES
0.1237,NO
0.2469,NO
0.5872,NO
0.3693,NO
1.0,YES
0.5796,NO
1.0,YES
0.2339,NO
0.3044,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2995,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.4322,NO
0.2454,NO
0.2758,NO
0.2557,NO
1.0,YES
0.2339,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.5729,NO
0.6074,NO
1.0,YES
0.6074,NO
1.0,YES
0.162,NO
0.2095,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2995,NO
0.1115,NO
1.0,YES
0.0456,NO
1.0,YES
0.1607,NO
0.388,NO
0.1981,NO
0.2758,NO
0.2557,NO
1.0,YES
0.0738,NO
0.7355,YES
0.4988,NO
0.671,YES
0.1963,NO
0.1264,NO
0.5872,NO
0.3307,NO
1.0,YES
0.5796,NO
1.0,YES
0.2097,NO
0.2669,NO
1.0,YES
0.4235,YES
0.4365,YES
1.0,YES
0.2276,NO
0.134,NO
1.0,YES
0.039,NO
1.0,YES
0.1629,NO
0.388,NO
0.3273,NO
0.338,NO
0.1529,NO
0.5693,YES
0.0562,NO
0.6151,YES
0.284,NO
0.3889,YES
0.1174,NO
0.2165,NO
0.5872,NO
0.3693,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.2059,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.0678,NO
0.5022,YES
0.1552,NO
1.0,YES
0.166,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1483,NO
1.0,YES
0.1483,NO
1.0,YES
0.4988,NO
1.0,YES
0.1182,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.1709,NO
0.2059,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.0695,NO
0.5865,YES
0.3871,NO
1.0,YES
0.2466,NO
0.2276,NO
0.3152,NO
0.2758,NO
0.1146,NO
1.0,YES
0.0718,NO
1.0,YES
0.4988,NO
1.0,YES
0.3739,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.2769,NO
0.2526,NO
0.3139,NO
0.3776,NO
0.3776,NO
0.3143,NO
0.4548,NO
0.2552,NO
0.3725,NO
0.1414,NO
0.4141,NO
0.1414,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.4823,NO
0.2552,NO
0.3776,NO
0.3802,NO
0.2271,NO
0.0828,NO
0.2739,NO
0.2488,NO
0.3146,NO
0.4344,NO
0.1822,NO
0.6436,NO
1.0,YES
1.0,YES
0.2452,NO
0.216,NO
0.1739,NO
0.2269,NO
1.0,YES
1.0,YES
0.2116,NO
0.1024,NO
0.2269,NO
0.1024,NO
0.0399,NO
0.1013,NO
0.1215,NO
1.0,YES
0.2269,NO
1.0,YES
0.216,NO
1.0,YES
0.216,NO
0.06,NO
0.1024,NO
0.1194,NO
0.0773,NO
0.2116,NO
0.1048,NO
0.2116,NO
0.1709,NO
0.2059,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.2322,NO
0.0541,NO
0.3893,YES
0.2002,NO
0.7752,YES
0.2002,NO
0.369,NO
0.3563,NO
0.368,NO
0.0949,NO
1.0,YES
0.0718,NO
1.0,YES
0.3867,NO
1.0,YES
0.1182,NO
0.457,NO
0.4081,NO
0.2563,NO
0.5479,YES
0.3581,NO
0.4541,YES
0.974,YES
1.0,YES
0.2452,NO
0.143,NO
0.143,NO
0.1806,NO
1.0,YES
0.974,YES
0.245,NO
0.1844,NO
0.245,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.1603,NO
1.0,YES
0.143,NO
1.0,YES
0.086,NO
0.2506,NO
0.2506,NO
0.1387,NO
0.2506,NO
0.245,NO
0.1844,NO
0.245,NO
0.2411,NO
0.189,NO
0.1059,NO
0.6139,NO
0.3369,NO
0.209,NO
0.2687,NO
0.2411,NO
0.0768,NO
1.0,YES
0.0931,NO
1.0,YES
0.1236,NO
0.1774,NO
0.1733,NO
0.2411,NO
0.4176,NO
0.2411,NO
0.1949,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.1401,NO
1.0,YES
0.1105,NO
0.9863,YES
1.0,YES
0.1976,NO
0.1897,NO
0.1532,NO
0.1837,NO
1.0,YES
0.9863,YES
0.089,NO
0.153,NO
0.1955,NO
0.2223,NO
0.0328,NO
0.0999,NO
0.1198,NO
0.9863,YES
0.1897,NO
1.0,YES
0.1897,NO
1.0,YES
0.1141,NO
0.2223,NO
0.2223,NO
0.1076,NO
0.2223,NO
0.1955,NO
0.1431,NO
0.1955,NO
0.1671,NO
0.3133,NO
0.4855,NO
0.3384,NO
0.3315,NO
0.4563,NO
0.1963,NO
0.1058,NO
0.2211,NO
0.8445,YES
0.4855,NO
1.0,YES
0.3884,NO
0.3751,NO
0.3874,NO
0.0676,NO
0.2598,NO
0.0568,NO
0.2254,NO
0.2508,NO
0.1755,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4855,NO
0.6631,YES
0.4855,NO
